3.999000072479248047e+00 1.998999953269958496e+00
3.998060226440429688e+00 1.998130202293395996e+00
3.997229576110839844e+00 1.997396945953369141e+00
3.996543645858764648e+00 1.996710896492004395e+00
3.996000766754150391e+00 1.995978713035583496e+00
3.995578527450561523e+00 1.995191454887390137e+00
3.995251417160034180e+00 1.994372725486755371e+00
3.994992733001708984e+00 1.993555068969726562e+00
3.994774580001831055e+00 1.992774128913879395e+00
3.994569063186645508e+00 1.992057919502258301e+00
3.994353771209716797e+00 1.991421937942504883e+00
3.994115114212036133e+00 1.990870714187622070e+00
3.993849992752075195e+00 1.990397691726684570e+00
3.993562936782836914e+00 1.989989519119262695e+00
3.993264436721801758e+00 1.989631652832031250e+00
3.992968082427978516e+00 1.989310860633850098e+00
3.992686986923217773e+00 1.989013552665710449e+00
3.992432117462158203e+00 1.988724470138549805e+00
3.992210149765014648e+00 1.988428711891174316e+00
3.992023468017578125e+00 1.988116264343261719e+00
3.991870641708374023e+00 1.987784028053283691e+00
3.991748094558715820e+00 1.987434744834899902e+00
3.991649866104125977e+00 1.987074851989746094e+00
3.991569757461547852e+00 1.986712694168090820e+00
3.991501569747924805e+00 1.986357331275939941e+00
3.991440296173095703e+00 1.986017465591430664e+00
3.991381883621215820e+00 1.985700368881225586e+00
3.991323232650756836e+00 1.985410332679748535e+00
3.991262674331665039e+00 1.985148668289184570e+00
3.991199493408203125e+00 1.984913706779479980e+00
3.991134166717529297e+00 1.984702110290527344e+00
3.991068124771118164e+00 1.984509825706481934e+00
3.991003513336181641e+00 1.984332442283630371e+00
3.990942716598510742e+00 1.984165549278259277e+00
3.990887403488159180e+00 1.984005212783813477e+00
3.990839004516601562e+00 1.983848333358764648e+00
3.990798234939575195e+00 1.983692884445190430e+00
3.990765094757080078e+00 1.983537673950195312e+00
3.990739107131958008e+00 1.983382821083068848e+00
3.990719556808471680e+00 1.983229279518127441e+00
3.990705490112304688e+00 1.983078479766845703e+00
3.990695714950561523e+00 1.982931971549987793e+00
3.990689039230346680e+00 1.982791066169738770e+00
3.990684270858764648e+00 1.982656598091125488e+00
3.990680694580078125e+00 1.982528567314147949e+00
3.990677833557128906e+00 1.982406735420227051e+00
3.990675449371337891e+00 1.982290744781494141e+00
3.990674018859863281e+00 1.982179999351501465e+00
3.990673542022705078e+00 1.982074022293090820e+00
3.990674495697021484e+00 1.981972455978393555e+00
3.990676641464233398e+00 1.981875061988830566e+00
3.990679740905761719e+00 1.981781601905822754e+00
3.990683555603027344e+00 1.981692075729370117e+00
3.990687847137451172e+00 1.981606245040893555e+00
3.990692615509033203e+00 1.981523871421813965e+00
3.990697860717773438e+00 1.981444835662841797e+00
3.990703582763671875e+00 1.981368780136108398e+00
3.990710020065307617e+00 1.981295228004455566e+00
3.990716934204101562e+00 1.981223940849304199e+00
3.990724563598632812e+00 1.981154918670654297e+00
3.990732431411743164e+00 1.981088161468505859e+00
3.990740537643432617e+00 1.981024146080017090e+00
3.990748405456542969e+00 1.980963110923767090e+00
3.990756034851074219e+00 1.980905294418334961e+00
3.990763187408447266e+00 1.980850458145141602e+00
3.990769863128662109e+00 1.980798244476318359e+00
3.990776538848876953e+00 1.980747818946838379e+00
3.990783452987670898e+00 1.980698227882385254e+00
3.990791320800781250e+00 1.980648636817932129e+00
3.990800619125366211e+00 1.980598211288452148e+00
3.990811347961425781e+00 1.980546832084655762e+00
3.990823268890380859e+00 1.980494499206542969e+00
3.990836143493652344e+00 1.980441927909851074e+00
3.990849018096923828e+00 1.980389952659606934e+00
3.990861654281616211e+00 1.980339646339416504e+00
3.990873336791992188e+00 1.980291843414306641e+00
3.990883588790893555e+00 1.980247020721435547e+00
3.990892648696899414e+00 1.980205059051513672e+00
3.990900754928588867e+00 1.980165481567382812e+00
3.990908145904541016e+00 1.980127334594726562e+00
3.990915536880493164e+00 1.980089664459228516e+00
3.990923643112182617e+00 1.980051517486572266e+00
3.990932464599609375e+00 1.980012297630310059e+00
3.990942239761352539e+00 1.979971766471862793e+00
3.990952968597412109e+00 1.979930043220520020e+00
3.990964174270629883e+00 1.979887604713439941e+00
3.990975618362426758e+00 1.979845046997070312e+00
3.990987062454223633e+00 1.979802846908569336e+00
3.990998268127441406e+00 1.979761362075805664e+00
3.991008996963500977e+00 1.979720711708068848e+00
3.991019487380981445e+00 1.979680776596069336e+00
3.991029739379882812e+00 1.979641199111938477e+00
3.991039991378784180e+00 1.979601740837097168e+00
3.991050243377685547e+00 1.979562044143676758e+00
3.991060733795166016e+00 1.979522109031677246e+00
3.991071462631225586e+00 1.979481935501098633e+00
3.991082191467285156e+00 1.979441642761230469e+00
3.991092920303344727e+00 1.979401350021362305e+00
3.991103649139404297e+00 1.979361176490783691e+00
3.991114377975463867e+00 1.979321122169494629e+00
3.991125106811523438e+00 1.979280948638916016e+00
3.991136074066162109e+00 1.979240536689758301e+00
3.991147279739379883e+00 1.979199528694152832e+00
3.991158962249755859e+00 1.979157686233520508e+00
3.991171121597290039e+00 1.979115128517150879e+00
3.991183519363403320e+00 1.979071855545043945e+00
3.991196155548095703e+00 1.979028105735778809e+00
3.991209030151367188e+00 1.978984236717224121e+00
3.991221666336059570e+00 1.978940486907958984e+00
3.991234302520751953e+00 1.978896975517272949e+00
3.991246700286865234e+00 1.978853702545166016e+00
3.991258859634399414e+00 1.978810667991638184e+00
