4.999000072479248047e+00 1.298999905586242676e+00
4.998042583465576172e+00 1.298130750656127930e+00
4.997163772583007812e+00 1.297439098358154297e+00
4.996401786804199219e+00 1.296857118606567383e+00
4.995777606964111328e+00 1.296258330345153809e+00
4.995289325714111328e+00 1.295579433441162109e+00
4.994920253753662109e+00 1.294826984405517578e+00
4.994647502899169922e+00 1.294027090072631836e+00
4.994446754455566406e+00 1.293208837509155273e+00
4.994293689727783203e+00 1.292400956153869629e+00
4.994167804718017578e+00 1.291629672050476074e+00
4.994054794311523438e+00 1.290916442871093750e+00
4.993945121765136719e+00 1.290273427963256836e+00
4.993832588195800781e+00 1.289698123931884766e+00
4.993714332580566406e+00 1.289176225662231445e+00
4.993590831756591797e+00 1.288689851760864258e+00
4.993467330932617188e+00 1.288224458694458008e+00
4.993351459503173828e+00 1.287770032882690430e+00
4.993251323699951172e+00 1.287318944931030273e+00
4.993173122406005859e+00 1.286864399909973145e+00
4.993121147155761719e+00 1.286401152610778809e+00
4.993095874786376953e+00 1.285926699638366699e+00
4.993095874786376953e+00 1.285441160202026367e+00
4.993118762969970703e+00 1.284946799278259277e+00
4.993161201477050781e+00 1.284446477890014648e+00
4.993220329284667969e+00 1.283943057060241699e+00
4.993294239044189453e+00 1.283438920974731445e+00
4.993381500244140625e+00 1.282936096191406250e+00
4.993480205535888672e+00 1.282435894012451172e+00
4.993588447570800781e+00 1.281939268112182617e+00
4.993704319000244141e+00 1.281446814537048340e+00
4.993824958801269531e+00 1.280959129333496094e+00
4.993947982788085938e+00 1.280477166175842285e+00
4.994071483612060547e+00 1.280001997947692871e+00
4.994194507598876953e+00 1.279534935951232910e+00
4.994317054748535156e+00 1.279076933860778809e+00
4.994440078735351562e+00 1.278627991676330566e+00
4.994564533233642578e+00 1.278186917304992676e+00
4.994692802429199219e+00 1.277751088142395020e+00
4.994826793670654297e+00 1.277317166328430176e+00
4.994968414306640625e+00 1.276881337165832520e+00
4.995118618011474609e+00 1.276439905166625977e+00
4.995278835296630859e+00 1.275990128517150879e+00
4.995448589324951172e+00 1.275530576705932617e+00
4.995627880096435547e+00 1.275061249732971191e+00
4.995815277099609375e+00 1.274583458900451660e+00
4.996009349822998047e+00 1.274099946022033691e+00
4.996207714080810547e+00 1.273613691329956055e+00
4.996407985687255859e+00 1.273127913475036621e+00
4.996608257293701172e+00 1.272645235061645508e+00
4.996807575225830078e+00 1.272167325019836426e+00
4.997004985809326172e+00 1.271694779396057129e+00
4.997200489044189453e+00 1.271227240562438965e+00
4.997395038604736328e+00 1.270763278007507324e+00
4.997590065002441406e+00 1.270300865173339844e+00
4.997786998748779297e+00 1.269837737083435059e+00
4.997987270355224609e+00 1.269371628761291504e+00
4.998191833496093750e+00 1.268900752067565918e+00
4.998401165008544922e+00 1.268423914909362793e+00
4.998615741729736328e+00 1.267940640449523926e+00
4.998835086822509766e+00 1.267451167106628418e+00
4.999059200286865234e+00 1.266956210136413574e+00
4.999286651611328125e+00 1.266456842422485352e+00
4.999516963958740234e+00 1.265954375267028809e+00
4.999749660491943359e+00 1.265450000762939453e+00
4.999983310699462891e+00 1.264944672584533691e+00
5.000217437744140625e+00 1.264439105987548828e+00
5.000452041625976562e+00 1.263933658599853516e+00
5.000686645507812500e+00 1.263428211212158203e+00
5.000921249389648438e+00 1.262922525405883789e+00
5.001156806945800781e+00 1.262416005134582520e+00
5.001393318176269531e+00 1.261907815933227539e+00
5.001631259918212891e+00 1.261397242546081543e+00
5.001871585845947266e+00 1.260883688926696777e+00
5.002114295959472656e+00 1.260366559028625488e+00
5.002359867095947266e+00 1.259845614433288574e+00
5.002607822418212891e+00 1.259320855140686035e+00
5.002858638763427734e+00 1.258792519569396973e+00
5.003111839294433594e+00 1.258260965347290039e+00
5.003366947174072266e+00 1.257726669311523438e+00
5.003623962402343750e+00 1.257189989089965820e+00
5.003882408142089844e+00 1.256651282310485840e+00
5.004142284393310547e+00 1.256110668182373047e+00
5.004403114318847656e+00 1.255568265914916992e+00
5.004664897918701172e+00 1.255024194717407227e+00
5.004927635192871094e+00 1.254478454589843750e+00
5.005191326141357422e+00 1.253930926322937012e+00
5.005456447601318359e+00 1.253381609916687012e+00
5.005722522735595703e+00 1.252830505371093750e+00
5.005990028381347656e+00 1.252277493476867676e+00
5.006258964538574219e+00 1.251722455024719238e+00
5.006529808044433594e+00 1.251165151596069336e+00
5.006802558898925781e+00 1.250605344772338867e+00
5.007077217102050781e+00 1.250042796134948730e+00
5.007353782653808594e+00 1.249477505683898926e+00
5.007632255554199219e+00 1.248909354209899902e+00
5.007912635803222656e+00 1.248338699340820312e+00
5.008194446563720703e+00 1.247765779495239258e+00
5.008477687835693359e+00 1.247191071510314941e+00
5.008761882781982422e+00 1.246614933013916016e+00
5.009047031402587891e+00 1.246037721633911133e+00
5.009332656860351562e+00 1.245459437370300293e+00
5.009619235992431641e+00 1.244880080223083496e+00
5.009906768798828125e+00 1.244299292564392090e+00
5.010195732116699219e+00 1.243716597557067871e+00
5.010486125946044922e+00 1.243131756782531738e+00
5.010778427124023438e+00 1.242544531822204590e+00
5.011072635650634766e+00 1.241954803466796875e+00
5.011368274688720703e+00 1.241362571716308594e+00
5.011665821075439453e+00 1.240768194198608398e+00
5.011964797973632812e+00 1.240171909332275391e+00
5.012264728546142578e+00 1.239573955535888672e+00
5.012566089630126953e+00 1.238974571228027344e+00
5.012868404388427734e+00 1.238373756408691406e+00
5.013171672821044922e+00 1.237771630287170410e+00
5.013475894927978516e+00 1.237167954444885254e+00
5.013781547546386719e+00 1.236562609672546387e+00
5.014088153839111328e+00 1.235955595970153809e+00
5.014396190643310547e+00 1.235346794128417969e+00
5.014705657958984375e+00 1.234736204147338867e+00
5.015016555786132812e+00 1.234123826026916504e+00
5.015328407287597656e+00 1.233509778976440430e+00
5.015641689300537109e+00 1.232894062995910645e+00
5.015956401824951172e+00 1.232276678085327148e+00
5.016272544860839844e+00 1.231657624244689941e+00
5.016589641571044922e+00 1.231036901473999023e+00
5.016908168792724609e+00 1.230414509773254395e+00
5.017227649688720703e+00 1.229790449142456055e+00
5.017548561096191406e+00 1.229164958000183105e+00
5.017870426177978516e+00 1.228537917137145996e+00
5.018193244934082031e+00 1.227909564971923828e+00
5.018517494201660156e+00 1.227279901504516602e+00
5.018842697143554688e+00 1.226648807525634766e+00
5.019168853759765625e+00 1.226016283035278320e+00
5.019496440887451172e+00 1.225382208824157715e+00
5.019825458526611328e+00 1.224746584892272949e+00
5.020155429840087891e+00 1.224109292030334473e+00
5.020486831665039062e+00 1.223470449447631836e+00
5.020819187164306641e+00 1.222830057144165039e+00
5.021152973175048828e+00 1.222188234329223633e+00
5.021487712860107422e+00 1.221544981002807617e+00
5.021823406219482422e+00 1.220900535583496094e+00
5.022160530090332031e+00 1.220254778861999512e+00
5.022498607635498047e+00 1.219607830047607422e+00
5.022837638854980469e+00 1.218959569931030273e+00
5.023177623748779297e+00 1.218309998512268066e+00
5.023519039154052734e+00 1.217658996582031250e+00
5.023861408233642578e+00 1.217006683349609375e+00
5.024204730987548828e+00 1.216352939605712891e+00
5.024549484252929688e+00 1.215697884559631348e+00
5.024895191192626953e+00 1.215041518211364746e+00
5.025241851806640625e+00 1.214383840560913086e+00
5.025589466094970703e+00 1.213724970817565918e+00
5.025938510894775391e+00 1.213064789772033691e+00
5.026288509368896484e+00 1.212403416633605957e+00
5.026639461517333984e+00 1.211740732192993164e+00
5.026991367340087891e+00 1.211076855659484863e+00
5.027344226837158203e+00 1.210411787033081055e+00
5.027698040008544922e+00 1.209745526313781738e+00
5.028053283691406250e+00 1.209078073501586914e+00
5.028409481048583984e+00 1.208409428596496582e+00
5.028766632080078125e+00 1.207739591598510742e+00
5.029124736785888672e+00 1.207068562507629395e+00
5.029483795166015625e+00 1.206396460533142090e+00
5.029843807220458984e+00 1.205723166465759277e+00
5.030204772949218750e+00 1.205048680305480957e+00
5.030567169189453125e+00 1.204373002052307129e+00
5.030930519104003906e+00 1.203696250915527344e+00
5.031294822692871094e+00 1.203018307685852051e+00
5.031660079956054688e+00 1.202339291572570801e+00
5.032026290893554688e+00 1.201659202575683594e+00
5.032393455505371094e+00 1.200978040695190430e+00
5.032761573791503906e+00 1.200295805931091309e+00
5.033130645751953125e+00 1.199612498283386230e+00
5.033500671386718750e+00 1.198928117752075195e+00
5.033871650695800781e+00 1.198242664337158203e+00
5.034243583679199219e+00 1.197556138038635254e+00
5.034616470336914062e+00 1.196868538856506348e+00
5.034990310668945312e+00 1.196179866790771484e+00
5.035365104675292969e+00 1.195490241050720215e+00
5.035740852355957031e+00 1.194799542427062988e+00
5.036117553710937500e+00 1.194107890129089355e+00
5.036495208740234375e+00 1.193415164947509766e+00
5.036873817443847656e+00 1.192721486091613770e+00
5.037252902984619141e+00 1.192026853561401367e+00
5.037632942199707031e+00 1.191331148147583008e+00
5.038013935089111328e+00 1.190634489059448242e+00
5.038395881652832031e+00 1.189936876296997070e+00
5.038778781890869141e+00 1.189238309860229492e+00
5.039162635803222656e+00 1.188538789749145508e+00
5.039547443389892578e+00 1.187838315963745117e+00
5.039933204650878906e+00 1.187136888504028320e+00
5.040319919586181641e+00 1.186434507369995117e+00
5.040707111358642578e+00 1.185731172561645508e+00
5.041095256805419922e+00 1.185027003288269043e+00
5.041484355926513672e+00 1.184321880340576172e+00
5.041874408721923828e+00 1.183615922927856445e+00
5.042265415191650391e+00 1.182909011840820312e+00
5.042656898498535156e+00 1.182201266288757324e+00
5.043049335479736328e+00 1.181492567062377930e+00
5.043442726135253906e+00 1.180783033370971680e+00
5.043837070465087891e+00 1.180072665214538574e+00
5.044231891632080078e+00 1.179361343383789062e+00
5.044627666473388672e+00 1.178649187088012695e+00
5.045024394989013672e+00 1.177936196327209473e+00
5.045422077178955078e+00 1.177222371101379395e+00
5.045820236206054688e+00 1.176507711410522461e+00
5.046219348907470703e+00 1.175792217254638672e+00
5.046619415283203125e+00 1.175075888633728027e+00
5.047019958496093750e+00 1.174358725547790527e+00
5.047421455383300781e+00 1.173640727996826172e+00
5.047823905944824219e+00 1.172922015190124512e+00
5.048227310180664062e+00 1.172202467918395996e+00
5.048631191253662109e+00 1.171482086181640625e+00
5.049036026000976562e+00 1.170760869979858398e+00
5.049441337585449219e+00 1.170038938522338867e+00
5.049847602844238281e+00 1.169316172599792480e+00
5.050254821777343750e+00 1.168592691421508789e+00
5.050662517547607422e+00 1.167868494987487793e+00
5.051071166992187500e+00 1.167143464088439941e+00
5.051480770111083984e+00 1.166417717933654785e+00
5.051890850067138672e+00 1.165691256523132324e+00
5.052301883697509766e+00 1.164964079856872559e+00
5.052713394165039062e+00 1.164236068725585938e+00
5.053125858306884766e+00 1.163507342338562012e+00
5.053538799285888672e+00 1.162777900695800781e+00
5.053952693939208984e+00 1.162047743797302246e+00
5.054367542266845703e+00 1.161316871643066406e+00
5.054782867431640625e+00 1.160585284233093262e+00
5.055199146270751953e+00 1.159852981567382812e+00
5.055615901947021484e+00 1.159120082855224609e+00
5.056033611297607422e+00 1.158386468887329102e+00
5.056451797485351562e+00 1.157652139663696289e+00
5.056870937347412109e+00 1.156917095184326172e+00
5.057290554046630859e+00 1.156181454658508301e+00
5.057711124420166016e+00 1.155445098876953125e+00
5.058132171630859375e+00 1.154708147048950195e+00
5.058554172515869141e+00 1.153970479965209961e+00
5.058976650238037109e+00 1.153232216835021973e+00
5.059400081634521484e+00 1.152493238449096680e+00
5.059823989868164062e+00 1.151753664016723633e+00
5.060248374938964844e+00 1.151013493537902832e+00
5.060673713684082031e+00 1.150272607803344727e+00
